Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Max Exit Time,backtesting_done
aixbt_agent,https://x.com/aixbt_agent/status/1912241337807798304,2025-04-15T20:27:17.000Z,2025-04-15T20:43:07.352Z,Buy,AAVE,aave,135.5805632954381,135.38482042773884,150,167.92,125,,,2025-04-30T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912241337807798304,2025-04-15T20:27:17.000Z,2025-04-15T20:43:20.666Z,Buy,ETH,ethereum,1612.6654990765985,1610.8811677721674,1675,1747,1495,,,2025-04-30T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912254602147508610,2025-04-15T21:19:59.000Z,2025-04-15T21:22:44.516Z,Sell,OM,mantra-dao,0.8653111755903826,0.8665879508708927,0.95,1,0.8,,,2025-04-18T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912262457512603688,2025-04-15T21:51:12.000Z,2025-04-15T22:02:47.029Z,Hold,BTC,bitcoin,84155.40408997203,84136.78840762854,85000,87000,80000,,,2025-04-18T22:02:35.095Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912307983511671078,2025-04-16T00:52:06.000Z,2025-04-16T01:03:01.511Z,Buy,XRP,ripple,2.08399151680681,2.07561045691002,2.5,2.8,1.9,,,2025-05-22T23:59:59Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1912318465563652501,2025-04-16T01:33:46.000Z,2025-04-16T01:42:22.383Z,Buy,PROMPT,wayfinder,0.30505847971734823,0.3037833549541866,0.315,0.325,0.295,,,2025-04-17T01:42:03Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1912316518160834939,2025-04-16T01:26:01.000Z,2025-04-16T01:42:41.564Z,Buy,POPCAT,popcat,0.23029685486221044,0.2297325474072972,0.2821,0.8458,0.2354,,,2025-04-23T01:42:22Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1912420011232374817,2025-04-16T08:17:16.000Z,2025-04-16T08:21:57.645Z,Buy,BTC,bitcoin,83219.20787958539,83221.37823864324,85000,86500,80000,,,2025-04-17T08:21:42.363Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912420011232374817,2025-04-16T08:17:16.000Z,2025-04-16T08:22:17.446Z,Buy,ETH,ethereum,1561.253165166094,1559.9700396004403,1675,1705,1495,,,2025-04-19T08:21:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912420011232374817,2025-04-16T08:17:16.000Z,2025-04-16T08:22:35.915Z,Hold,USDC,usd-coin,0.9999975748882471,0.9999966837498869,1.0001,1.0002,0.9999,,,2025-04-23T08:22:17Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912420011232374817,2025-04-16T08:17:16.000Z,2025-04-16T08:22:52.349Z,Hold,USDT,tether,0.9999033224468621,0.9999011651646437,1,1.0001,0.9998,,,2025-04-19T08:22:35.922Z,true
dippy_eth,https://x.com/dippy_eth/status/1912424725143544055,2025-04-16T08:36:00.000Z,2025-04-16T08:42:20.470Z,Buy,BTC,bitcoin,83673.6639789785,83777.35229912477,85000,87000,82000,,,2025-04-19T08:42:06.914Z,true
dippy_eth,https://x.com/dippy_eth/status/1912440454328496141,2025-04-16T09:38:30.000Z,2025-04-16T09:42:32.425Z,Buy,HIPPO,hippo-swap,0.0003749378279740009,0.0003749378279740009,0.0005,0.0006,0.0003,,,2025-04-23T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1912440454328496141,2025-04-16T09:38:30.000Z,2025-04-16T09:42:51.812Z,Hold,PEPE,pepe,0.000007130046781564214,0.000007130046781564214,0.00000745,0.00000752,0.0000057,,,2025-04-19T09:42:32Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912442322736099605,2025-04-16T09:45:55.000Z,2025-04-16T10:01:22.297Z,Buy,BTC,bitcoin,83755.28741274265,83661.76090661794,86000,87400,82500,,,2025-04-17T10:00:58.443Z,true
holdersignals,https://x.com/holdersignals/status/1912455526539239784,2025-04-16T10:38:23.000Z,2025-04-16T10:44:31.675Z,Buy,CRV,curve-dao-token,0.6111114431540658,0.611441834379321,0.65,0.7,0.58,,,2025-04-23T10:44:18.863Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912465484429299925,2025-04-16T11:17:58.000Z,2025-04-16T11:21:57.580Z,Sell,BTC,bitcoin,83986.94347299465,83986.94347299465,81000,78200,86215,,,2025-04-18T11:21:41Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1912463488502698045,2025-04-16T11:10:02.000Z,2025-04-16T11:22:11.763Z,Sell,ETH,ethereum,1582.6177561624907,1583.2973471053306,1500,1450,1650,,,2025-04-23T11:21:57Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1912463488502698045,2025-04-16T11:10:02.000Z,2025-04-16T11:22:28.627Z,Buy,SOL,solana,125.76381442198286,125.71361356882878,140,160,113.14,,,2025-04-30T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1912479048384794683,2025-04-16T12:11:51.000Z,2025-04-16T12:21:14.504Z,Hold,STRAX,stratis,0.059356264103872354,0.05786488537787804,0.0594,0.065,0.055,,,2025-04-23T12:20:59Z,true
holdersignals,https://x.com/holdersignals/status/1912479048384794683,2025-04-16T12:11:51.000Z,2025-04-16T12:21:32.854Z,Buy,SLF,self-chain,0.20909600449697935,0.2093566295788933,0.2617,0.314,0.1884,,,2025-04-19T12:21:14Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1912500279452528843,2025-04-16T13:36:13.000Z,2025-04-16T13:40:52.145Z,Buy,LNQ,linqai,0.0345315936920881,0.034535644921780496,0.038,0.041,0.032,,,2025-04-30T23:59:59Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1912500279452528843,2025-04-16T13:36:13.000Z,2025-04-16T13:41:09.139Z,Buy,DIONE,dione,0.001716322748565459,0.0017254518512964717,0.002,0.0025,0.0016,,,2025-04-19T13:40:52Z,true
CryptoDona7,https://x.com/CryptoDona7/status/1912501443757588801,2025-04-16T13:40:51.000Z,2025-04-16T13:42:10.808Z,Buy,NAKA,nakachain,0.00007571825113825813,0.00007571825113825813,0.0002,0.0005,0.00005,,,2025-12-31T23:59:59Z,false
CryptoDona7,https://x.com/CryptoDona7/status/1912501443757588801,2025-04-16T13:40:51.000Z,2025-04-16T13:42:26.345Z,Buy,NAKA,nakamoto-games,0.2997493491098823,0.299705666497054,0.45,0.6,0.24,,,2025-04-23T13:42:10Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1912505413553234029,2025-04-16T13:56:37.000Z,2025-04-16T14:01:00.927Z,Buy,ICE,ice,0.000031447187055428634,0.000031447187055428634,0.000035,0.000038,0.00003,,,2025-04-23T14:00:33.199Z,true
holdersignals,https://x.com/holdersignals/status/1912515507489489159,2025-04-16T14:36:44.000Z,2025-04-16T14:43:01.214Z,Buy,RAY,raydium,2.2281395411066467,2.2281395411066467,2.44,2.73,2,,,2025-04-20T23:59:59Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912521141299868101,2025-04-16T14:59:07.000Z,2025-04-16T15:00:39.364Z,Buy,BTC,bitcoin,84626.7740561158,84626.7740561158,88000,93000,80000,,,2025-04-30T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1912517844324982899,2025-04-16T14:46:01.000Z,2025-04-16T15:03:38.801Z,Buy,CRV,curve-dao-token,0.6406493188587374,0.6411365198107339,0.7,0.75,0.6,,,2025-04-17T15:03:25Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912522434684833861,2025-04-16T15:04:16.000Z,2025-04-16T15:23:11.241Z,Buy,SOL,solana,127.93733770696579,128.145586414216,135,144,117,,,2025-04-23T15:23:01Z,true
holdersignals,https://x.com/holdersignals/status/1912534599244386649,2025-04-16T15:52:36.000Z,2025-04-16T16:03:22.277Z,Buy,FORTH,ampleforth-governance-token,2.7166566670781873,2.7548381231156593,3.3,4.2,2.5,,,2025-04-23T16:03:01.509Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912539175351369878,2025-04-16T16:10:47.000Z,2025-04-16T16:22:54.552Z,Buy,TIBBIR,ribbita-by-virtuals,0.024830138919099156,0.024907009798358845,0.05,0.1,0.02,,,2025-04-19T16:22:41.802Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912537733941383530,2025-04-16T16:05:03.000Z,2025-04-16T16:23:16.350Z,Buy,TIBBIR,ribbita-by-virtuals,0.024841321293719847,0.024907009798358845,0.035,0.0698,0.0199,,,2025-04-28T23:59:59Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1912545417654567113,2025-04-16T16:35:35.000Z,2025-04-16T16:40:39.123Z,Buy,BTC,bitcoin,84898.56069893837,84862.70328560604,87605,91665,82665,,,2025-04-17T16:40:23.317Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912546736071143932,2025-04-16T16:40:49.000Z,2025-04-16T17:00:42.210Z,Buy,GAS,gas,4.070577770064067,4.10087038138238,4.5,5,3.9,,,2025-04-17T17:00:27.300Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912546736071143932,2025-04-16T16:40:49.000Z,2025-04-16T17:01:06.722Z,Buy,CMCX,core,0.5907849251203493,0.6040246966278702,0.6342,0.6523,0.5738,,,2025-04-17T17:00:42.221Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912546736071143932,2025-04-16T16:40:49.000Z,2025-04-16T17:01:22.255Z,Buy,RAY,raydium,2.331097692570551,2.4116804398718603,2.65,2.77,2.29,,,2025-04-16T23:59:59Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1912549564474675322,2025-04-16T16:52:04.000Z,2025-04-16T17:03:31.836Z,Sell,AERGO,aergo,0.2104693117912061,0.20424788258457777,0.18,0.15,0.23,,,2025-04-17T17:03:18.101Z,false
CryptoDona7,https://x.com/CryptoDona7/status/1912552396905161046,2025-04-16T17:03:19.000Z,2025-04-16T17:20:58.943Z,Buy,ASTRA,astraai,0.6393470547733289,0.6465951075105593,0.679,0.7113,0.6143,,,2025-05-16T17:20:42.959Z,true
dippy_eth,https://x.com/dippy_eth/status/1912552615709208748,2025-04-16T17:04:11.000Z,2025-04-16T17:22:50.373Z,Buy,BNB,binancecoin,584.2159184752426,584.9798137031413,610,630,570,,,2025-04-30T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1912552615709208748,2025-04-16T17:04:11.000Z,2025-04-16T17:23:06.420Z,Buy,FARTCOIN,fartcoin,0.9263693722914416,0.9401502763033771,1.2,1.5,0.765,,,2025-04-18T17:22:50.382Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912565075677700368,2025-04-16T17:53:42.000Z,2025-04-16T18:03:05.299Z,Sell,ETH,ethereum,1565.34905624778,1560.3348240222756,1500,1400,1650,,,2025-04-23T18:02:40.968Z,false
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912565075677700368,2025-04-16T17:53:42.000Z,2025-04-16T18:03:15.586Z,Buy,TIBBIR,ribbita-by-virtuals,0.026075213617866147,0.02593561100789721,0.03,0.035,0.02,,,2025-05-16T18:03:05.308Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1912585481294110848,2025-04-16T19:14:47.000Z,2025-04-16T19:21:48.363Z,Buy,EUL,euler,6.5653522871318515,6.592709601400656,7.2,8.5,6,,,2025-04-23T19:21:35.469Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912587440159604753,2025-04-16T19:22:34.000Z,2025-04-16T19:23:07.872Z,Buy,TIBBIR,ribbita-by-virtuals,0.027894408271040748,0.027894408271040748,0.035,0.1,0.025,,,2025-04-19T19:22:52Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912607706797559880,2025-04-16T20:43:06.000Z,2025-04-16T21:02:49.650Z,Buy,TIBBIR,ribbita-by-virtuals,0.028271696486293765,0.028141216356589047,0.035,0.045,0.025,,,2025-04-23T21:02:33Z,true
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:43:07.272Z,Sell,TRUMP,trumpeffect69420,0.0002760052047027783,0.0002760052047027783,0.0002,0.0001,0.0004,,,2025-04-19T00:42:46.765Z,false
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:43:22.871Z,Sell,TRUMP,maga,0.1867357697046008,0.18880203598969358,0.17,0.15,0.2,,,2025-04-18T23:59:59Z,false
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:43:34.368Z,Sell,TRUMP,moontrump,0.000014981739695234781,0.000014981739695234781,0,0,,,,2025-04-18T12:00:00Z,false
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:43:51.189Z,Sell,TRUMP,meme-trumpcoin,0.000004871623084779506,0.000004398681437697617,0.0000035,0.0000028,0.000005,,,2025-04-18T23:59:59Z,false
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:44:04.425Z,Sell,TRUMP,official-trump,7.7926909273178415,7.706065152200298,6.5,5.8,8.5,,,2025-04-18T00:43:51.198Z,false
aixbt_agent,https://x.com/aixbt_zh/status/1912619869213999268,2025-04-16T21:31:26.000Z,2025-04-17T00:44:18.381Z,Sell,TRUMP,bridged-maga-wormhole,0.18655352827168784,0.18422052078171994,0.15,0.12,0.21,,,2025-04-18T12:44:04.434Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1912671888112836702,2025-04-17T00:58:08.000Z,2025-04-17T01:20:34.810Z,Buy,ETH,ethereum,1583.2626682717953,1588.1971938231738,1655,1690,1450,,,2025-04-24T01:20:24.562Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912671888112836702,2025-04-17T00:58:08.000Z,2025-04-17T01:20:45.912Z,Hold,BTC,bitcoin,84134.19745683193,84263.10069292942,86500,83000,81000,,,2025-04-19T01:20:34.832Z,true
holdersignals,https://x.com/holdersignals/status/1912742779337195921,2025-04-17T05:39:50.000Z,2025-04-17T05:43:01.493Z,Buy,POWR,power-ledger,0.17739825528382824,0.1776570012336199,0.23,0.25,0.15,,,2025-04-18T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1912742779337195921,2025-04-17T05:39:50.000Z,2025-04-17T05:43:22.468Z,Buy,STRAX,stratis,0.0744971807456886,0.07479210312055719,0.0785,0.0823,0.07,,,2025-04-18T05:43:04Z,true
holdersignals,https://x.com/holdersignals/status/1912745905452638215,2025-04-17T05:52:15.000Z,2025-04-17T06:03:02.308Z,Buy,POWR,power-ledger,0.1780057243798637,0.17744942476638603,0.2,0.25,0.16,,,2025-04-20T06:02:48Z,true
holdersignals,https://x.com/holdersignals/status/1912745905452638215,2025-04-17T05:52:15.000Z,2025-04-17T06:03:14.786Z,Buy,STRAX,stratis,0.07474509385379599,0.07621631005267392,0.085,0.09,0.072,,,2025-04-18T06:03:02.320Z,true
holdersignals,https://x.com/Cryptobullmaker/status/1912476586475135126,2025-04-16T12:02:04.000Z,2025-04-17T06:03:29.476Z,Buy,POWR,power-ledger,0.16928836537428235,0.17744942476638603,0.2,0.22,0.16,,,2025-04-24T06:03:14Z,true
holdersignals,https://x.com/Cryptobullmaker/status/1912476586475135126,2025-04-16T12:02:04.000Z,2025-04-17T06:03:42.802Z,Buy,STRAX,stratis,0.05290555690811676,0.07621631005267392,0.085,0.09,0.065,,,2025-04-19T06:03:29Z,false
holdersignals,https://x.com/holdersignals/status/1912759917422981349,2025-04-17T06:47:56.000Z,2025-04-17T07:15:13.080Z,Buy,RAD,radicle,0.726965526223441,0.7314533947633665,0.85,0.95,0.65,,,2025-04-24T07:14:57.169Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912775841337192501,2025-04-17T07:51:12.000Z,2025-04-17T08:02:21.211Z,Sell,USDC,usd-coin,0.9998954102041878,0.9999541142105454,0.9998,0.9995,1.0002,,,2025-04-18T08:02:00Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1912775841337192501,2025-04-17T07:51:12.000Z,2025-04-17T08:02:43.891Z,Sell,ETH,ethereum,1603.208180906588,1601.680775555246,1555.29,1410.91,1655,,,2025-04-18T23:59:59Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1912787847792243084,2025-04-17T08:38:55.000Z,2025-04-17T08:41:03.383Z,Buy,BTC,bitcoin,84616.66117889706,84616.66117889706,90000,95000,80000,,,2025-06-16T08:40:47Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912799917271040300,2025-04-17T09:26:53.000Z,2025-04-17T09:42:14.340Z,Buy,TIBBIR,ribbita-by-virtuals,0.028295001573681467,0.02863879909841758,0.03,0.0315,0.0277,,,2025-04-19T09:42:00.329Z,true
TheCryptoKazi,https://x.com/Altcoinist_com/status/1912802391499673901,2025-04-17T09:36:42.000Z,2025-04-17T10:02:16.044Z,Buy,TIBBIR,ribbita-by-virtuals,0.028612121503503386,0.028674447526719566,0.035,0.05,0.025,,,2025-05-17T10:02:06Z,true
TheCryptoKazi,https://x.com/Altcoinist_com/status/1912802391499673901,2025-04-17T09:36:42.000Z,2025-04-17T10:42:34.009Z,Buy,TIBBIR,ribbita-by-virtuals,0.028612121503503386,0.028435690285893163,0.035,0.045,0.025,,,2025-05-17T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912799917271040300,2025-04-17T09:26:53.000Z,2025-04-17T10:42:47.988Z,Buy,TIBBIR,ribbita-by-virtuals,0.028295001573681467,0.028435690285893163,0.042,0.0928,0.0275,,,2025-04-20T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912826895714206054,2025-04-17T11:14:05.000Z,2025-04-17T11:41:45.319Z,Buy,ETH,ethereum,1591.606435384504,1592.6868410784423,1670,1930,1450,,,2025-05-01T11:41:28Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1912836462107869392,2025-04-17T11:52:06.000Z,2025-04-17T12:03:11.908Z,Buy,BTC,bitcoin,84631.05533151099,84617.44293103361,88000,92000,82000,,,2025-05-01T12:00:00Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912845599407521852,2025-04-17T12:28:24.000Z,2025-04-17T12:41:39.760Z,Buy,BTC,bitcoin,84772.31890431046,84763.9214834486,88000,90000,80000,,,2025-06-30T23:59:59Z,true
CryptoWizardd,https://x.com/godinnesss/status/1912852964500250924,2025-04-17T12:57:40.000Z,2025-04-17T13:22:02.327Z,Buy,NPC,npc,0.000017596068796293324,0.00001750907773329579,0.00002,0.00003,0.000015,,,2025-05-01T00:00:00Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1912870661426446358,2025-04-17T14:07:59.000Z,2025-04-17T14:21:48.877Z,Buy,BTC,bitcoin,84372.46310224416,84144.6461797456,99000,100000,82000,,,2025-04-20T23:59:59Z,true
CryptoWizardd,https://x.com/TATrader_Alan/status/1912850798390002135,2025-04-17T12:49:04.000Z,2025-04-17T14:22:00.375Z,Buy,DOGE,dogecoin,0.15669311814685016,0.1552571419553396,0.1863,0.2329,0.14,,,2025-07-19T14:21:48Z,false
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1912876837924982784,2025-04-17T14:32:32.000Z,2025-04-17T14:42:45.509Z,Buy,ALGO,algorand,0.18142725707638327,0.18062220211153843,0.2,0.21,0.16,,,2025-04-24T14:42:29.644Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1912880763374019052,2025-04-17T14:48:08.000Z,2025-04-17T15:02:17.424Z,Buy,BTC,bitcoin,84033.13846238749,84105.69640188992,85000,86500,83000,,,2025-04-18T15:01:57Z,true
RiddlerDeFi,https://x.com/Crypto_McKenna/status/1912836862961398250,2025-04-17T11:53:41.000Z,2025-04-17T15:03:52.265Z,Buy,HYPE,hyperliquid,16.74447022083793,16.22629198566799,17.3,18.5,15.5,,,2025-04-30T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1912884442051579952,2025-04-17T15:02:45.000Z,2025-04-17T15:21:17.953Z,Buy,HYPE,hyperblast,0.003030657370076285,0.003030657370076285,0.0045,0.0061,0.0015,,,2025-04-24T15:20:56Z,true
holdersignals,https://x.com/holdersignals/status/1912884442051579952,2025-04-17T15:02:45.000Z,2025-04-17T15:21:33.459Z,Buy,HYPE,hyperliquid,16.224277465468614,16.323445967982032,17.3,18.5,15.5,,,2025-04-20T15:21:20Z,true
holdersignals,https://x.com/holdersignals/status/1912884442051579952,2025-04-17T15:02:45.000Z,2025-04-17T15:21:52.452Z,Buy,HYPE,hyperbolic-protocol,0.0028797302970080207,0.0028797302970080207,0.0043,0.0058,0.0023,,,2025-04-18T15:21:33.468Z,true
holdersignals,https://x.com/holdersignals/status/1912884442051579952,2025-04-17T15:02:45.000Z,2025-04-17T15:22:10.027Z,Buy,HYPE,superrarebears-hype,1.802365506204577e-7,1.8237689354178724e-7,3.6475e-7,4.375e-7,1.6e-7,,,2025-04-20T15:21:52Z,true
holdersignals,https://x.com/holdersignals/status/1912893859417477155,2025-04-17T15:40:10.000Z,2025-04-17T15:41:11.603Z,Buy,GUN,gunz,0.0520943176427166,0.0520943176427166,0.0578,0.06,0.0495,,,2025-04-20T15:40:51.767Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912898621546054055,2025-04-17T15:59:05.000Z,2025-04-17T16:02:19.564Z,Buy,TIBBIR,ribbita-by-virtuals,0.03220527266088698,0.032205273897186755,0.0928,0.12,0.0257,,,2025-05-17T23:59:59Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912900426313425065,2025-04-17T16:06:16.000Z,2025-04-17T16:21:00.140Z,Buy,PENGU,pudgy-penguins,0.00491106854160577,0.0049242256502348295,0.007,0.0105,0.0045,,,2025-04-19T16:20:46Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912900426313425065,2025-04-17T16:06:16.000Z,2025-04-17T16:21:10.613Z,Hold,XEM,nem,0.017565361605827848,0.01780419137754816,0.0188,0.0193,0.0169,,,2025-04-18T16:21:00.148Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912900426313425065,2025-04-17T16:06:16.000Z,2025-04-17T16:21:23.369Z,Buy,XCN,chain-2,0.019037256523014436,0.01913526169816606,0.0205,0.022,0.0178,,,2025-04-19T16:21:10Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912900036524122481,2025-04-17T16:04:43.000Z,2025-04-17T16:21:34.537Z,Buy,ETH,ethereum,1582.0053016616544,1588.8961432564486,1600,1700,1500,,,2025-04-19T16:21:23.385Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1912900036524122481,2025-04-17T16:04:43.000Z,2025-04-17T16:21:49.299Z,Buy,BTC,bitcoin,84540.62012523659,84670.27449696994,85630,88660,80000,,,2025-04-19T16:21:34.544Z,true
holdersignals,https://x.com/Livercoin/status/1912903445650059373,2025-04-17T16:18:16.000Z,2025-04-17T16:22:16.456Z,Buy,GUN,gunz,0.052961242600434465,0.053035740440318786,0.0535,0.054,0.0525,,,2025-04-19T16:22:03Z,true
holdersignals,https://x.com/holdersignals/status/1912907727409741877,2025-04-17T16:35:16.000Z,2025-04-17T16:41:04.935Z,Buy,GUN,gunz,0.05317842484836232,0.053005737871658624,0.06,0.07,0.05,,,2025-04-20T16:40:52Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1912916404983959953,2025-04-17T17:09:45.000Z,2025-04-17T17:22:10.712Z,Hold,BTC,bitcoin,84952.80638731662,84994.02417776299,93000,77000,76000,,,2025-04-19T17:21:50.659Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1912928861509058639,2025-04-17T17:59:15.000Z,2025-04-17T18:02:02.384Z,Buy,BONK,bonk,0.000012031192083163146,0.000012031192083163146,0.000018,0.000025,0.00001,,,2025-05-31T23:59:59Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1912928959291117701,2025-04-17T17:59:39.000Z,2025-04-17T18:03:11.331Z,Hold,BTC,bitcoin,85139.06456865462,85139.06456865462,86565,90000,83000,,,2025-04-20T18:00:00Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912934602584338516,2025-04-17T18:22:04.000Z,2025-04-17T18:42:18.241Z,Buy,TIBBIR,ribbita-by-virtuals,0.03286578174156084,0.032375168773447524,0.05,0.1,0.028,,,2025-04-20T18:42:00Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1912946678073901077,2025-04-17T19:10:03.000Z,2025-04-17T19:22:08.278Z,Buy,TIBBIR,ribbita-by-virtuals,0.031105542968677284,0.030367525861219092,0.035,0.04,0.0266,,,2025-05-01T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912980656248000960,2025-04-17T21:25:04.000Z,2025-04-17T21:41:48.729Z,Buy,BTC,bitcoin,84953.27832543543,84951.4660520986,88000,90000,82000,,,2025-04-19T21:41:35.264Z,true
CryptoWizardd,https://x.com/btc_MasterPlan/status/1912987238373249436,2025-04-17T21:51:13.000Z,2025-04-17T22:01:46.311Z,Buy,DOGE,dogecoin,0.15674481025022133,0.15689868464230683,0.17,0.21,0.151,,,2025-04-24T22:01:27.838Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1912999367851774338,2025-04-17T22:39:25.000Z,2025-04-17T22:41:43.815Z,Sell,TRUMP,maga,0.18960228533546777,0.18960228533546777,0.15,0.12,0.21,,,2025-04-18T23:59:59Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1912999367851774338,2025-04-17T22:39:25.000Z,2025-04-17T22:41:55.890Z,Sell,FARTCOIN,fartcoin,0.8468101945066365,0.8468101642067875,0.8,0.75,0.87,,,2025-04-18T22:41:43.824Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913016152055329142,2025-04-17T23:46:07.000Z,2025-04-18T00:02:25.175Z,Buy,POPCAT,popcat,0.25485979931932723,0.2553347953979746,0.3,0.35,0.23,,,2025-05-01T00:00:00Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1913034346111414416,2025-04-18T00:58:25.000Z,2025-04-18T01:02:10.197Z,Hold,BTC,bitcoin,84776.54752312692,84776.54752312692,93000,100000,76000,,,2025-05-01T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913068012850356450,2025-04-18T03:12:12.000Z,2025-04-18T03:21:49.499Z,Buy,ARB,arbitrum,0.28313176644883675,0.2832831210287834,0.3,0.32,0.27,,,2025-04-20T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1913068012850356450,2025-04-18T03:12:12.000Z,2025-04-18T03:22:02.711Z,Buy,ETH,ethereum,1582.0753182675762,1582.2047176014582,1645,1765,1485,,,2025-04-20T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1913077487778611561,2025-04-18T03:49:51.000Z,2025-04-18T04:01:03.133Z,Buy,HYPE,hyperblast,0.003030657370076285,0.003030657370076285,0.0033,0.0036,0.0027,,,2025-04-18T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1913077487778611561,2025-04-18T03:49:51.000Z,2025-04-18T04:01:16.562Z,Buy,HYPE,hyperliquid,17.059759494684346,17.072872512006875,18.35,19.88,16,,,2025-04-19T04:01:03.143Z,true
holdersignals,https://x.com/holdersignals/status/1913077487778611561,2025-04-18T03:49:51.000Z,2025-04-18T04:01:28.976Z,Buy,HYPE,hyperbolic-protocol,0.0028797302970080207,0.0028797302970080207,0.0035,0.0042,0.0024,,,2025-04-20T04:01:16.571Z,true
